code;name;country_id;icao
MZY;Mossel Bay;ZA;FAMO
NAX;Kalaeloa John Rodgers Field;US;
NAF;Banaina;ID;
NBH;Nambucca Heads;AU;YNHS
NAH;Naha;ID;WAMH
NAK;Nakhon Ratchasima;TH;VTUQ
NAL;Nalchik Airport;RU;URMN
NAM;Namlea;ID;WAPR
NAO;Nanchong Airport;CN;ZUNC
NDL;Ndele;CF;FEFN
NEG;Negril;JM;MKNG
NCO;NAS;US;KOQU
NCQ;Atlanta NAS;US;
NCR;San Carlos;NI;MNSC
NCS;Newcastle;ZA;FANC
NCY;Annecy-Meythe;FR;LFLP
NDF;Ndalatandos;AO;
NDG;Qiqihar Airport;CN;ZYQQ
NDK;Namdrik Island;MH;
NFR;Nafoora;LY;HLNR
NGA;Young;AU;YYNG
NGB;Ningbo Airport;CN;ZSNB
NGC;North Rim;US;
NGE;Ngaoundéré;CM;FKKN
NGF;Marine Corps Air Station Kaneohe Bay;US;PHNG
NGI;Ngau Island;FJ;NFNG
NGL;Ngala Airfield;ZA;FANG
NGN;Nargana;PA;
NGO;Chubu Centrair International Airport;JP;RJGG
NGU;NAS Chambers;US;KNGU
NGW;Cabaniss Field;US;
NGX;Manang;NP;VNMA
NGZ;NAS;US;
NHD;Minhad AB;AE;OMDM
NHF;New Halfa;SD;HSNW
NHK;Patuxent River NAS;US;KNHK
NHS;Nushki;PK;OPNK
NHX;Barin Olf Osn;US;KNBJ
NIA;Nimba;LR;GLNA
NKB;Noonkanbah;AU;YNKA
NKY;Nkayi;CG;FCBY
NKD;Sinak;ID;
NMA;Namangan Airport;UZ;UTFN
NKL;Nkolo;CD;FZAR
NMS;Namsang;MM;VYNS
NKO;Ankokoambo;MG;
NKS;Nkongsamba;CM;FKAN
NKT;Shirnak;TR;LTCV
NKX;Miramar MS;US;KNKX
NLA;Simon Mwansa Kapwepwe International Airport;ZM;FLSK
NLC;Lemoore NAS (Reeves Field);US;KNLC
NLU;Santa Lucia;MX;MMSM
NMB;Daman;IN;VADN
NKC;Nouakchott International Airport;MR;GQNO
NMG;San Miguel;PA;
NOD;Norden Norddeich Airport;DE;EDWS
NNM;Naryan-Mar Airport;RU;ULAM
NNX;Nunukan Airport;ID;WAQA
NPO;Nangapinoh;ID;WIOG
NOA;Nowra;AU;YSNW
NQU;Nuqui;CO;SKNQ
NOI;Novorossijsk;RU;
NOJ;Nojabrxsk Airport;RU;USRO
NOZ;Novokuznetsk Airport;RU;UNWW
NPA;Pensacola NAS;US;KNPA
NPE;Hawkes Bay Airport;NZ;NZNR
NPT;State;US;KUUU
NPU;San Pedro Uraba;CO;
NQA;Millington Regional Jetport;US;KNQA
NQI;NAS;US;KNQI
NQL;Niquelandia;BR;SWNQ
NQN;Presidente Peron International Airport;AR;SAZN
NRC;Aux Field;US;KNRC
NRD;Norderney;DE;EDWY
NRG;Narrogin;AU;YNRG
NRI;Shangri-la;US;3O9
NRE;Namrole;ID;WAPG
NRM;Nara;ML;GANK
NRR;Roosevelt NAS;PR;TJRV
NRS;NAS;US;KNRS
NSK;Noril'sk Airport;RU;UOOO
NSB;North SPB;BS;
NSP;NAF;PH;
NZA;Nzagi;AO;FNZG
NUD;En Nahud;SD;HSNH
NUE;Nuremberg Airport;DE;EDDN
NUF;Castlereigh Reservoir Waterdrome;LK;
NUJ;Nojeh;IR;
NUM;Neom Airport;SA;OENN
NUN;Saufley NAS;US;
NUQ;Moffett Field;US;KNUQ
NUU;Nakuru;KE;HKNK
NUW;Whidbey Island NAS (Ault Field);US;KNUW
NUX;Novy Urengoy Airport;RU;USMU
NVA;Benito Salas Airport;CO;SKNV
NVD;Nevada;US;
NVG;Nueva Guinea;NI;MNNG
NVI;Navoi Airport;UZ;UTSA
NVK;Framnes;NO;
NUH;Nunchia;CO;
NVR;Novgorod;RU;ULNN
NVY;Neyveli;IN;VONV
NZC;Maria Reiche Neuman Airport;PE;SPZA
NZE;Nzerekore;GN;GUNZ
NZH;Manzhouli Airport;CN;ZBMZ
NZL;Zhalantun Chengjisihan Airport;CN;ZBZL
NZW;South Weymouth;US;
NZY;North Island NAS;US;KNZY
OAA;Shank Air Base;AF;OASH
OAG;Orange Airport;AU;YORG
OAH;Shindand Air Base;AF;OASD
OAJ;Albert J Ellis Airport;US;KOAJ
OAK;Metropolitan Oakland International Airport;US;KOAK
OAL;Cacoal Airport;BR;SSKW
OAM;Oamaru;NZ;NZOU
OAN;Olanchito;HN;MHOA
OAR;Marina Municipal;US;KOAR
OAS;Sharana Air Base;AF;OASA
OAI;Bagram;AF;OAIX
OBE;County;US;KOBE
OBC;Obock;DJ;HDOB
ODB;Cordoba;ES;LEBA
ODC;Oakdale;US;O27
ODH;Odiham RAF Station;GB;EGVO
ODE;Beldringe;DK;EKOD
ODM;Garrett County Airport;US;
ODN;Long Seridan Airport;MY;WBGI
ODO;Bodaybo Airport;RU;UIKB
ODS;Odessa International Airport;UA;UKOO
ODW;Oak Harbor;US;KOKH
ODY;Oudomxay Airport;LA;VLOS
OEA;Oneal;US;
OEC;Ocussi;TL;WPOC
OEL;Orel;RU;UUOR
OEO;Municipal;US;KOEO
OER;Ornskoldsvik Airport;SE;ESNO
OES;San Antonio Oeste;AR;SAVN
OGA;Searle Field;US;KOGA
OFK;Stefan Field;US;KOFK
OFU;Airstrip;AS;NSAS
OKQ;Okaba;ID;WAKO
OHT;Kohat;PK;OPKT
OIC;Eaton;US;KOIC
OIL;Splane Memorial;US;
OIR;Okushiri Airport;JP;RJEO
OKB;Fraser Island;AU;YORC
OKF;Okaukuejo;NA;FYOO
OKG;Okoyo;CG;
OKH;Cottesmor RAF;GB;EGXJ
OKM;Okmulgee;US;KOKM
OKN;Okondja;GA;FOGQ
OKO;Yokota AFB;JP;RJTY
OKS;Oshkosh;US;KOKS
OLU;Columbus Municipal;US;
OLV;Olive Branch Airport;US;KOLV
OLY;Olney-Noble;US;
OMJ;Omura;JP;
OMI;Omidieh;IR;OIAJ
OMK;Municipal;US;KOMK
OML;Omkalai;PG;
OMY;Oddor Meanche;KH;
ONA;Municipal;US;
ONH;Municipal;US;
ONI;Moanamani;ID;WABD
ONL;Municipal;US;KONL
ONM;Socorro;US;
ONP;Newport;US;KONP
OLX;Olkiombo Airport;KE;HKOK
ONX;Enrique Adolfo Jimenez;PA;MPEJ
ONY;Olney;US;
OOA;Municipal;US;
OLZ;Olokminsk Airport;RU;UEMO
OPI;Oenpelli;AU;YOEN
OPO;Porto Airport;PT;LPPR
OPW;Opuwa;NA;FYOP
ORA;Oran;AR;SASO
ORB;Orebro-Bofors Airport;SE;ESOE
ORC;Orocue;CO;SKOE
ORD;O'Hare International Airport;US;KORD
ORE;Orleans;FR;LFOZ
ORF;Norfolk International Airport;US;KORF
ORG;Zorg En Hoop;SR;SMZO
ORH;Worcester Regional Airport;US;KORH
ORK;Cork Airport;IE;EICK
OPL;St Landry Parish;US;
ORM;Northampton;GB;EGBK
ORO;Yoro;HN;MHYR
ORP;Orapa;BW;FBOR
ORQ;Heliport;US;
ORW;Ormara;PK;OPOR
ORY;Paris Orly Airport;FR;LFPO
ORX;Oriximina;BR;SNOX
ORZ;Orange Walk;BZ;
OSC;Wurtsmith AFB;US;KOSC
OSW;Orsk Airport;RU;UWOR
OSY;Namsos Airport;NO;ENNM
OSZ;Koszalin;PL;EPKZ
OTA;Mota;ET;
OTC;Bol;TD;FTTL
OTD;Contadora;PA;
OTG;Worthington;US;
OTH;Southwest Oregon Regional Airport;US;KOTH
OTI;Pitu;ID;WAMR
OTJ;Otjiwarongo;NA;FYOW
OTK;Tillamook;US;KTMK
OTL;Boutilimit;MR;GQNB
OTM;Industrial;US;KOTM
OTO;Vor;US;
OTP;Bucharest Henri Coanda International Airport;RO;LROP
OTR;Coto 47;CR;MRCC
OTS;Anacortes;US;
OWE;Owendo;GA;
OZI;Bobadilla;ES;
OWK;Central Maine Airport of Norridgewock;US;KOWK
OXB;Osvaldo Vieira Airport;GW;GGOV
OXC;Waterbury-oxford;US;KOXC
OXD;Miami University;US;KOXD
OXF;Oxford (Kidlington);GB;EGTK
OXR;Ventura;US;KOXR
OYA;Goya;AR;SATG
OYG;Moyo;UG;HUMY
OYL;Moyale;KE;HKMY
OYO;Tres Arroyos;AR;SAZH
OYP;St-Georges de lOyapock;GF;SOOG
PBG;Plattsburgh International Airport;US;KPBG
PAZ;El Tajin National Airport;MX;MMPA
PBB;Paranaiba;BR;SSPN
PBC;Huejotsingo Airport;MX;MMPB
PBH;Paro Airport;BT;VQPR
PBE;Puerto Berrio;CO;SKPR
PBN;Porto Amboim;AO;FNPA
PBR;Puerto Barrios;GT;MGPB
PBP;Punta Islita;CR;MRIA
PBQ;Pimenta Bueno;BR;SWPM
PBS;Patong Beach;TH;
PBT;Puerto Leda;PY;
PBW;Palibelo;ID;
PCG;Paso Caballos;GT;
PCH;Palacios;HN;MHPC
PAX;Port De Paix;HT;MTPX
PCU;Pearl River County;US;M13
PCV;Punta Chivato;MX;
PDD;Ponta de Ouro;MZ;FQPO
PDF;Prado;BR;SNRD
PDA;Puerto Inirida;CO;SKPD
PDK;DeKalb Peachtree Airport;US;KPDK
PEM;Puerto Maldonado Airport;PE;SPTU
PDM;Pedasí Airport;PA;MP00
PDP;Capitan de Corbeta Carlos A. Curbelo International Airport;UY;SULS
PDS;Piedras Negras International Airport;MX;MMPG
PDV;Plovdiv Airport;BG;LBPD
PEE;Perm International Airport;RU;USPP
PEF;Peenemuende;DE;EDCP
PEG;Sant Egidio Airport;IT;LIRZ
PEJ;Peschiei;IT;
PDC;Mueo;NC;NWWQ
PFC;Pacific City State;US;KPFC
PFN;Bay County;US;
PGO;Stevens Field;US;KPSO
PGR;Paragould Kirk Field;US;KPGR
PHD;Harry Clever Field;US;KPHD
PGA;Page Airport;US;KPGA
PGC;Grant County;US;W99
PGD;Charlotte County Airport;US;KPGD
PGF;Llabanere Airport;FR;LFMP
PGG;Progresso;BR;
PHK;Palm Beach Co Glades;US;KPHK
PGL;Jackson County;US;KPQL
PIK;Glasgow Prestwick Airport;GB;EGPK
PIT;Pittsburgh International Airport;US;KPIT
PHU;Phu Vinh;VN;
PJG;Panjgur;PK;OPPG
PHZ;Phi Phi Island;TH;
PIF;Pingtung;TW;RCSQ
PIG;Pitinga;BR;
PIL;Pilar;PY;SGPI
PIM;Garden Harris County;US;KPIM
PIO;Capitan FAP Renan Elias Olivera Airport;PE;SPSO
PIS;Poitiers-Biard Airport;FR;LFBI
PIU;Cap. FAP Guillermo Concha Iberico International Airport;PE;SPUR
PIV;Pirapora;BR;SNPX
PJA;Pajala Airport;SE;ESUP
PKJ;Playa Grande;GT;MGPG
PKK;Pakokku;MM;VYPU
PKN;Iskandar Airport;ID;WAGI
PKO;Parakou;BJ;DBBP
PKR;Pokhara Airport;NP;VNPK
PKS;Paksane;LA;
PKV;Pskov Airport;RU;ULOO
PKW;Selebi-Phikwe;BW;FBSP
PKX;Beijing Daxing International Airport;CN;ZBAD
PKY;Tjilik Riwut Airport;ID;WAOP
PLC;Planeta Rica;CO;
PLQ;Palanga International Airport;LT;EYPA
PLD;Playa Samara;CR;MRCR
PLR;St Clair County;US;KPLR
PLH;Plymouth;GB;EGHD
PLI;Palm Island;VC;
PLX;Semipalatinsk Airport;KZ;UASS
PLK;M. Graham Clark - Taney County;US;KPLK
PMF;Parma Airport;IT;LIMP
PMT;Paramakotoi;GY;SYPM
PMK;Palm Island Airport;AU;YPAM
PMM;Phanom Sarakham;TH;
PMO;Falcone-Borsellino Airport;IT;LICJ
PMP;Pimaga;PG;AYPJ
PMQ;Perito Moreno;AR;SAWP
PMR;Palmerston North Airport;NZ;NZPM
PMS;Palmyra;SY;OSPR
PMV;Santiago Marino International Airport;VE;SVMG
PMX;Metropolitan;US;13MA
PMZ;Palmar Sur;CR;MRPM
PNA;Pamplona Airport;ES;LEPP
PNC;Ponca City;US;KPNC
PND;Punta Gorda;BZ;
PNE;North Philadelphia;US;KPNE
PMY;El Tehuelche;AR;SAVY
PNB;Porto Nacional;BR;SDPE
PON;Poptun;GT;MGPP
POL;Pemba Airport;MZ;FQPB
PPG;Pago Pago International Airport;AS;NSTU
POP;La Union Airport;DO;MDPP
PQM;Palenque;MX;MMPQ
POT;Ken Jones;JM;MKKJ
POU;Dutchess County;US;KPOU
POV;Presov;SK;LZPW
POW;Portoroz;SI;LJPZ
POX;Paris Cergy Pontoise;FR;LFPT
POY;Powell;US;KPOY
PPA;Perry Lefors Field;US;KPPA
PPB;A. De Barros Airport;BR;SBDN
PPD;Palmas Del Mar;PR;
PPE;Puerto Penasco;MX;MMPE
PRA;General Justo Jose de Urquiza Airport;AR;SAAP
PRB;Paso Robles;US;KPRB
PRC;Prescott Airport;US;KPRC
PRG;Vaclav Havel Airport Prague;CZ;LKPR
PRI;Praslin Island Airport;SC;FSPP
PRJ;Capri;IT;
PRK;Prieska;ZA;FAPK
PRL;Port Oceanic;US;
PRM;Portimao Airport;PT;LPPM
PRN;Pristina International Airport;XK;BKPR
PRO;Perry Municipal;US;KPRO
PRP;Propriano;FR;LFKO
PRQ;Pres. Roque Saenz Pena;AR;SARS
PRV;Prerov;CZ;LKPO
PRW;Prentice;US;
PRX;Cox Field;US;KPRX
PRH;Phrae Airport;TH;VTCP
PRZ;Prineville;US;S39
PSB;Bellefonte;US;
PSW;Passos;BR;SNOS
PSX;Palacios;US;KPSX
PTA;Port Alsworth;US;PALJ
PTB;Dinwiddie County Airport;US;KPTB
PSZ;Puerto Suarez;BO;SLPS
PTG;Polokwane Airport;ZA;FAPP
PTI;Port Douglas;AU;
PTJ;Portland;AU;YPOD
PTK;Pontiac;US;KPTK
PTM;Palmarito;VE;SVPT
PTN;Williams Memorial;US;KPTN
PTO;Pato Branco;BR;SBPO
PUD;Puerto Deseado;AR;SAWD
PTT;Pratt;US;KPTT
PTX;Pitalito;CO;SKPI
PUV;Poum;NC;NWWP
PUW;Moscow Regional Airport;US;KPUW
PUX;Puerto Varas;CL;SCPV
PUY;Pula Airport;HR;LDPL
PUZ;Puerto Cabezas;NI;MNPC
PVA;Providencia;CO;SKPV
PVC;Provincetown Airport;US;KPVC
PVF;Placerville;US;KPVF
PVE;El Porvenir;PA;MPVR
PVW;Hale County;US;KPVW
PWD;Sherwood;US;KPWD
PVI;Edu Chaves;BR;SSPI
PWI;Beles;ET;HAPW
PVR;Gustavo Diaz Ordaz International Airport;MX;MMPR
PVZ;Casement;US;
PWA;Wiley Post;US;KPWA
PWL;Purwokerto;ID;WICP
PWO;Pweto;CD;FZQC
PWY;Ralph Wenz Field;US;KPNA
PYH;Puerto Ayacucho;VE;SVPA
PYJ;Polyarnyj Airport;RU;UERP
PYX;Pattaya;TH;
PYL;Perry SPB;US;PYL
PYM;Plymouth;US;KPYM
PYN;Payan;CO;
PYO;Putumayo;EC;SEPT
QOW;Sam Mbakwe International Airport;NG;DNIM
RLT;Arlit;NE;DRZL
QLU;Lublin Radawiec Airport;PL;
QHU;Husum;DE;EDXJ
QMV;Montvale;US;
QOR;Ordu;TR;
QRW;Warri;NG;DNSU
QLV;Leverkusen Mitte;DE;
QKU;Messe/Deutz Rail Station;DE;
QUB;Ubari;LY;HLUB
QLR;Leiria Gandara Airport;PT;LPMR
QRA;Rand/Germiston;ZA;FAGM
QRO;Queretaro Intercontinental Airport;MX;MMQT
QSC;Sao Carlos;BR;SDSC
QRY;Heliport;GL;
QSF;Setif Airport;DZ;DAAS
QSR;Pontecagnano;IT;LIRI
QUG;Goodwood;GB;EGHR
QUY;Wyton RAF Station;GB;EGUY
QWG;Wilgrove Air Park;US;
QYW;Vieux Port;FR;
RAC;John H. Batten Field;US;KRAC
QZD;Szeged;HU;
RAD;Road Town;VG;
RAH;Rafha Airport;SA;OERF
RBB;Borba;BR;SWBR
RAJ;Civil Airport;IN;VARK
RBC;Robinvale;AU;YROI
RAL;Riverside Municipalcipal;US;KRAL
RBI;Rabi;FJ;NFFR
RAM;Ramingining;AU;YRNG
RAN;La Spreta;IT;LIDR
RAO;Dr. Leite Lopes State Airport;BR;SBRP
RAT;Raduzhnyi;RU;USNR
RBQ;Rurrenabaque;BO;SLRQ
RBR;Pres. Medici Airport;BR;SBRB
RBS;Orbost;AU;YORB
RBO;Robore;BO;SLRB
RCA;Ellsworth AFB;US;KRCA
RBT;Marsabit;KE;HKMB
RBU;Roebourne;AU;YROE
RCL;Redcliffe;VU;NVSR
RCN;American River;AU;
RBW;Lowcountry Regional;US;KRBW
RCK;Coffield;US;KRCK
RCT;Miller Field;US;KRCT
RCU;Rio Cuarto;AR;SAOC
RCQ;Reconquista;AR;SATR
REE;Reese AFB;US;8XS8
REG;Tito Menniti Airport;IT;LICR
REI;Regina;GF;SOOR
REL;Trelew Airport;AR;SAVT
REN;Orenburg Airport;RU;UWOO
REO;Rome State;US;KREO
REP;Siem Reap International Airport;KH;VDSR
REQ;Reko Diq;PK;
RER;Base Aerea Del Sur;GT;MGRT
RES;Resistencia Airport;AR;SARE
RET;Stolport Airport;NO;ENRS
REU;Reus Airport;ES;LERS
REW;Rewa;IN;VA1G
REX;Gen Lucio Blanco International Airport;MX;MMRX
REY;Reyes;BO;SLRY
REH;Rehoboth Beach;US;
RIC;Richmond International Airport (Byrd Field);US;KRIC
RID;Richmond Municipalcipal Airport;US;
RIE;Rice Lake;US;KRPD
RIF;Reynolds;US;
RIG;Rio Grande;BR;SJRG
RIH;Scarlett Martínez International Airport;PA;MPSM
RIJ;Rioja;PE;SPJA
RIK;Carrillo;CR;
RIL;Garfield County;US;KRIL
RIM;Rodriguez De Mendoza;PE;SPLN
RIS;Rishiri Airport;JP;RJER
RIT;Rio Tigre;PA;
RIV;March ARB;US;KRIV
RIW;Riverton Airport;US;KRIW
RIX;Riga International Airport;LV;EVRA
RIY;Riyan Mukalla;YE;OYRN
RJB;Rajbiraj;NP;VNRB
RLR;Relais de la Reine;MG;
RMB;Buraimi;OM;OOBR
RMD;Ramagundam;IN;VORG
RME;Griffiss AFB;US;KRME
RMF;Marsa Alam International Airport;EG;HEMA
RMG;Richard B Russell;US;KRMG
RML;Ratmalana;LK;VCCC
RMK;Renmark;AU;YREN
RMS;Ramstein;DE;ETAR
RMU;Corvera International;ES;LEMI
RMY;Mariposa-Yosemite;US;KMPI
RNI;Corn Island;NI;MNCI
RNC;Warren County;US;KRNC
RNZ;Rensselaer;US;KRZL
RNH;New Richmond Municipal Airport;US;
RNJ;Yoron Airport;JP;RORY
RNL;Rennell;SB;AGGR
RNM;Qarn Alam;OM;OOGB
ROA;Roanoke-Blacksburg Regional Airport;US;KROA
ROD;Robertson;ZA;FARS
ROG;Rogers;US;KROG
ROL;Roosevelt;US;
RON;Rondon;CO;
ROO;Rondonopolis Airport;BR;SBRD
RPX;Roundup;US;KRPX
RRL;Merrill Municipal Airport;US;KRRL
ROS;Fisherton Airport;AR;SAAR
ROT;Rotorua International Airport;NZ;NZRO
RRV;Robinson River;AU;YRBR
RSA;Santa Rosa Airport;AR;SAZR
RSN;Ruston;US;KRSN
ROX;Roseau Municipal Airport;US;KROX
ROY;Rio Mayo;AR;SAWM
RST;Rochester International Airport;US;KRST
RSW;Southwest Florida International Airport;US;KRSW
RSX;Rouses Point;US;K21
RTA;Rotuma Island;FJ;NFNR
RTB;Roatan Airport;HN;MHRO
RTD;Rotunda;US;
RTI;Roti;ID;WATR
RTL;Spirit Lake;US;
RTM;Rotterdam The Hague Airport;NL;EHRD
RTN;Crews Field;US;KRTN
RTS;Rottnest Island;AU;YRTI
RTY;Merty;AU;YMYT
RUA;Arua;UG;HUAR
RTC;Ratnagiri;IN;VARG
RUE;Butembo;CD;FZMB
RUG;Rugao;CN;ZSRG
RUK;Rukumkot;NP;VNRK
RWF;Redwood Falls Municipal;US;KRWF
RWI;Rocky Mount-wilson;US;KRWI
RWL;Rawlins;US;KRWL
RWN;Rovno;UA;UKLR
RWS;Sumare;BR;
RXS;Roxas City Airport;PH;RPVR
RXE;Madison County;US;KRXE
RYK;Rahim Yar Khan Airport;PK;OPRK
RYB;Rybinsk;RU;UUBK
RYG;Moss Airport;NO;ENRY
RYN;Medis;FR;LFCY
RYL;Royal Airport;ZM;FLRZ
RYO;Rio Turbio;AR;SAWT
RZA;Santa Cruz;AR;SAWU
SAK;Saudarkrokur;IS;BIKR
RZN;Ryazan;RU;UUWR
RZP;CLR Airport;PH;RPSD
RZZ;Halifax County;US;KRZZ
SBF;Sardeh Band;AF;OADS
SBG;Maimun Saleh;ID;WITN
SBH;St. Barthelemy Airport;GP;TFFJ
SBI;Sambailo;GN;GUSB
SBJ;Sao Mateus;BR;SNMX
SBM;Memorial;US;KSBM
SBN;South Bend Regional;US;KSBN
SBO;Salina;US;44U
SBP;San Luis County Regional Airport;US;KSBP
SBS;Steamboat Springs;US;KSBS
SBU;Springbok;ZA;FASB
SBV;Sabah;PG;AYSH
SBW;Sibu Airport;MY;WBGS
SBY;Wicomico Regional Airport;US;KSBY
SBZ;Sibiu Airport;RO;LRSB
SCA;Santa Catalina;CO;
SCB;State;US;KSCB
SCD;Sulaco;HN;MHUL
SBD;Norton AFB;US;KSBD
SDB;Langebaanweg;ZA;FALW
SDC;Sandcreek;GY;SYSC
SDD;Lubango Airport;AO;FNUB
SDE;Santiago Del Estero Airport;AR;SANE
SDG;Sanandaj Airport;IR;OICS
SDH;Santa Rosa Copan;HN;MHSR
SDJ;Sendai Airport;JP;RJSS
SDF;Louisville International Airport;US;KSDF
SDX;Sedona;US;KSEZ
SDN;Sandane Airport;NO;ENSD
SDP;Sand Point Municipal Airport;US;PASD
SEB;Sebha;LY;HLLS
SDS;Sado Shima;JP;RJSD
SDT;Saidu Sharif;PK;OPSS
SEH;Senggeh;ID;WAJS
SFD;Las Flecheras;VE;SVSR
SFE;San Fernando;PH;RPUS
SFH;San Felipe;MX;MMSF
SFJ;Kangerlussuaq Airport;GL;BGSF
SFK;Soure;BR;SNSW
SFM;Sanford;US;KSFM
SFN;Santa Fe Airport;AR;SAAV
SFO;San Francisco International Airport;US;KSFO
SFP;Surfers Paradise;AU;
SFQ;Sanliurfa;TR;LTCH
SFR;San Fernando;US;
SFS;Subic Bay International;PH;RPLB
SFT;Skelleftea Airport;SE;ESNS
SFV;Santa Fe Do Sul;BR;
SFW;Santa Fe;PA;
SFX;San Felix;VE;SVMU
SFL;Sao Filipe;CV;GVSF
SHY;Shinyanga;TZ;HTSY
SII;Sidi Ifni;MA;GMMF
SHC;Indaselassie;ET;
SHD;Shenandoah Valley Airport;US;KSHD
SHE;Shenyang Taoxian International Airport;CN;ZYTX
SIJ;Siglufjordur;IS;BISI
SIP;Simferopol International Airport;KX;
SHL;Shillong Airport;IN;VEBI
SIX;Singleton;AU;YSGT
SHP;Qinhuangdao;CN;
SHQ;Southport;AU;YSPT
SHR;Sheridan;US;KSHR
SJA;San Juan;PE;SPJN
SJC;Norman Y. Mineta San Jose International Airport;US;KSJC
SJE;San Jose Del Gua;CO;SKSJ
SJF;St John Island;VI;
SJG;San Pedro Jagua;CO;
SJI;San Jose;PH;RPUH
SJJ;Sarajevo International Airport;BA;LQSA
SJK;Sao Jose Dos Campos;BR;SBSJ
SJL;Da Cachoeira;BR;SBUA
SJM;San Juan;DO;
SJO;Juan Santamaria International Airport;CR;MROC
SJD;Los Cabos International Airport;MX;MMSD
SJR;San Juan D Ur;CO;
SJS;San Jose;BO;SLJE
SJT;San Angelo Regional Airport;US;KSJT
SKY;Griffing Sandusky;US;KSKY
SKZ;Sukkur Airport;PK;OPSK
SLB;Storm Lake Municipal Airport;US;KSLB
SLC;Salt Lake City International Airport;US;KSLC
SLD;Sliac;SK;LZSL
SLE;Mcnary Field;US;KSLE
SLI;Solwezi;ZM;FLSW
SLJ;Stellar Air Park;AU;YSOL
SLK;Adirondack Airport;US;KSLK
SLM;Matacan Airport;ES;LESA
SLN;Salina Regional Airport;US;KSLN
SLA;Martin Miguel de Guemes International Airport;AR;SASA
SLG;Smith Field;US;KSLG
SLS;Silistra;BG;LBSS
SLT;Salida;US;KANK
SLR;Sulphur Springs;US;KSLR
SMU;Sheep Mountain;US;PASP
SMV;Samedan;CH;LSZS
SMW;Smara;MA;GMMA
SMX;Santa Maria Public Airport;US;KSMX
SMY;Simenti;SN;GOTS
SNA;John Wayne Airport;US;KSNA
SNC;General Ulpiano Paez Airport;EC;SESA
SND;Seno;LA;
SNE;Preguica;CV;GVSN
SNF;San Felipe;VE;SVSP
SNG;San Ignacio De Velasco;BO;SLSI
SNI;R.E. Murray;LR;GLGE
SNJ;San Julian;CU;MUSJ
SNK;Winston Field;US;KSNK
SNN;Shannon Airport;IE;EINN
SOQ;Sorong Airport;ID;WASS
SOR;Al Thaurah;SY;
SOT;Sodankyla;FI;EFSO
SOU;Southampton Airport;GB;EGHI
SOV;Seldovia;US;PASO
SOW;Show Low Airport;US;KSOW
SOX;Alberto Lleras Camargo;CO;SKSO
SOZ;Solenzara;FR;LFKS
SPA;Spartanburg Downtown Memorial;US;KSPA
SPC;La Palma Airport;ES;GCLA
SPE;Sepulot;MY;WBKO
SPF;Black Hills;US;KSPF
SQH;Na-San;VN;VVNS
SPI;Capital Airport;US;KSPI
SQR;Inco Soroako Waws;ID;WAWS
SQZ;Scampton RAF Station;GB;EGXP
SQS;Matthew Spain;BZ;MZCF
SQX;Sao Miguel do Oeste;BR;SSOE
SRO;Santana Ramos;CO;
SQU;Saposoa;PE;SPOA
SRA;Santa Rosa;BR;SSZR
SRB;Santa Rosa;BO;SLSR
SRD;San Ramon;BO;SLRA
SRE;Juana Azurduy de Padilla International Airport;BO;SLAL
SSQ;La Sarre;CA;CSR8
SST;Santa Teresita;AR;SAZL
SSU;Greenbrier;US;
SSV;Siasi;PH;
SSX;Samsun Samair Airport;TR;FASP
SSY;M'banza Congo;AO;FNBC
SSZ;Santos;BR;SBST
STA;Stauning Vestjyllands Airport;DK;EKVJ
STB;L Delicias;VE;SVSZ
STC;Saint Cloud Regional;US;KSTC
STD;Mayo Guerrero;VE;SVSO
STE;Stevens Point;US;KSTE
STG;St. George Island Airport;US;PAPB
STI;Cibao International Airport;DO;MDST
STJ;Rosecrans Memorial;US;KSTJ
STK;Crosson Field;US;KSTK
SUK;Sakkyryr Airport;RU;UEBS
SUT;Sumbawanga;TZ;HTSU
SUM;Sumter Municipal Airport;US;KSMS
SUU;Travis AFB;US;KSUU
SUO;Sun River;US;S21
SUP;Trunojoyo;ID;WART
SUQ;Sucua;EC;SESC
SUS;Spirit of St. Louis Airport;US;KSUS
SVK;Silver Creek;BZ;MZKT
SWC;Stawell;AU;YSWL
SWF;Stewart International Airport;US;KSWF
SVD;Argyle International Airport;VC;TVSV
SVE;Susanville;US;KSVE
SVF;Save;BJ;DBBS
SWL;Spanish Wells;BS;RPSV
SWM;Suia-Missu;BR;
SWN;Sahiwal;PK;OPSW
SWO;Searcy Field;US;KSWO
SWS;Swansea Airport;GB;EGFH
SWQ;Sultan Muhammad Kaharuddin III Airport;ID;WADS
SWV;Severo-Evensk Airport;RU;UHMW
SWX;Shakawe;BW;FBSW
SWT;Strezhevoy Airport;RU;UNSS
SWU;Suwon;KR;RKSW
SWY;Sitiawan;MY;WMBA
SWW;Sweetwater;US;KSWW
SXI;Sirri Island;IR;OIBS
SXM;Princess Juliana International Airport;SX;TNCM
SXA;Sialum;PG;AYQS
SYV;Sylvester;US;KSYV
SYW;Sehwen Sharif;PK;OPSN
SYY;Stornoway Airport;GB;EGPO
SYZ;Shiraz International Airport;IR;OISS
SZA;Soyo Airport;AO;FNSO
SZB;Sultan Abdul Aziz Shah Airport;MY;WMSA
SZE;Semera Airport;ET;HASM
SZH;Senipah;ID;
SYO;Shonai Airport;JP;RJSY
SZI;Zaisan;KZ;UASZ
